sentence,sibling,target,year,mlm,cosine,valid
"The extraction of successive factors increases the proportion of error variance remaining to common factor variance remaining, and a point is reached where the extraction of more dimensions would contain so much error variance that the common factor variance would be overshadowed.",weepiness,mental_illness,1941.0,,1.0000001192092896,0
The critical value for this point is determined by probability theory and does not take into account the size of the residuals.,morale,mental_illness,1941.0,,0.9999998807907104,0
Interpretation of the criterion is discussed.,misery,mental_illness,1941.0,,1.0000001192092896,0
A case of whealing response to cold is described.,agitation,mental_illness,1941.0,,1.0000001192092896,0
The immunological status was negative.,agitation,mental_illness,1941.0,,1.0000001192092896,0
The main feature of the case was the suddenness of onset which immediately followed a relatively short period of mental conflict which endangered the patient' life.,misery,mental_illness,1941.0,,1.0,0
Evidence against the histamine theory of cold allergy is presented.,delusion,mental_illness,1941.0,,0.9999999403953552,0
It is suggested that more accurate data be obtained regarding the nature of the emotional circumstances of the onset of the group of vasomotor responses ordinarily classified as the physical allergies.,delusion,mental_illness,1941.0,,1.0,0
I am grateful to Dr. Frank Fremont-Smith for critical suggestions in developing the psychosomatic aspects of this report.,mental illness,mental_illness,1941.0,,1.0000001192092896,0
A young woman with intense longings for love was unable to satisfy these desires by a normal sexual relationship with a man because of her fears and inhibitions.,downheartedness,mental_illness,1941.0,,1.0,0
She developed urticaria at times when her longings were especially stimulated and frustrated.,anxiety,mental_illness,1941.0,,1.0000001192092896,0
Twelve attacks were observed during analysis and their emotional settings are described.,cognitive state,mental_illness,1941.0,,1.0,0
Eight of them occurred in connection with dreams.,dissociation,mental_illness,1941.0,,1.0000001192092896,0
These dreams invariably ended on the verge of frustration in an almost but not quite situation.,trauma,mental_illness,1941.0,,1.0000001192092896,0
"Other types of dreams out of a total of 94 were never followed by urticaria and vice versa, with the exception of a repetitive dream of reaching for an object or person who slipped from the patient's grasp.",downheartedness,mental_illness,1941.0,,0.9999999403953552,0
"This dream was followed by weeping, when not by urticaria.",dissociation,mental_illness,1941.0,,1.0000001192092896,0
The urticaria appeared when weeping was repressed and often terminated when the patient wept.,anhedonia,mental_illness,1941.0,,1.0,0
Some of the observations are somewhat suggestive concerning the choice of sites for the urticaria.,state of mind,mental_illness,1941.0,,1.000000238418579,0
The findings were confirmed by a second analyzed case and by a few observations on five cases seen in interview.,fugue,mental_illness,1941.0,,1.0000001192092896,0
"In connection with other observations, particularly on asthma, they led to the supposition of a possible relationship between certain states of allergic sensitivity and states of intense frustrated longing.",delusion,mental_illness,1941.0,,0.9999998807907104,0
"Brain potential records have been taken on a series of fifty men during maintained addiction to morphine, and on a second series of fifty men whose addiction had been terminated for at least one year.",conditioned emotional response,mental_illness,1941.0,,1.0,0
Neither group shows alpha percentage distribution curves in agreement with those found by other workers for normal groups.,hallucinosis,mental_illness,1941.0,,1.0,0
The addiction state is characterized by an abnormally high alpha output.,contempt,mental_illness,1941.0,,1.0,0
"In some cases the high alpha index is maintained following withdrawal, while in others there is a sharp drop.",dissociation,mental_illness,1941.0,,1.0,0
Abnormal rhythms were found in severely addicted patients and these were greatly reduced following withdrawal.,hallucinosis,mental_illness,1941.0,,1.0000001192092896,0
"In general, a single dose of morphine in a non-addict had no appreciable effect on the cortical potentials.",cognitive state,mental_illness,1941.0,,1.0,0
"In one case, however, sleep rhythms were recorded when the patient was definitely not asleep.",trauma,mental_illness,1941.0,,1.0000001192092896,0
"The high alpha output was maintained during the active phase of withdrawal, in spite of a high degree of emotional tension, a factor which usually abolishes the alpha rhythm.",agitation,mental_illness,1941.0,,1.0,0
"On the basis of studies now available on the role of emotions in allergic symptoms, the working hypothesis is presented that states of repressed, intense frustrated longing are of central importance.",agitation,mental_illness,1941.0,,1.0000001192092896,0
"This was found in studies of certain cases of common cold, asthma, hay fever, and urticaria.",nervousness,mental_illness,1941.0,,0.9999998807907104,0
The choice of sites for the symptoms seems to be determined by more specific factors.,mental health,mental_illness,1941.0,,1.0000001192092896,0
"But whatever the factors in the choice of site for the symptom, the repressed longing, basically for the mother, frustrated or threatened with frustration, plays a central role.",hallucinosis,mental_illness,1941.0,,1.000000238418579,0
