sentence,sibling,target,year,mlm,cosine,valid
Tests or personal inventories with differential item response weights may be scored by means of punch card equipment.,irritation,depression,1940.0,,1.0,0
Detailed instructions are given for preparing the cards and scoring the forms.,agitation,depression,1940.0,,1.0,0
The scoring speed is approximately four to eight times that attained by manual scoring.,dolefulness,depression,1940.0,,0.9999999403953552,0
The Kuder-Richardson reliability coefficient is derived in a manner independent of that originally given.,nervousness,depression,1940.0,,1.0000001192092896,0
Various alternative forms applicable to special situations are exhibited with the purpose of making them available to others interested in using this formula.,anxiety,depression,1940.0,,1.0,0
A simplification in computation is suggested for use with a calculating machine.,enchantment,depression,1940.0,,1.0,0
The assumption of specific operation times leads to equations similar to those which are the basis for a factor analysis but in which the time scores replace item scores.,enchantment,depression,1940.0,,1.0,0
"An analysis of time scores is shown to lead to results equivalent, in a first approximation, to those obtained from an analysis of item scores.",cognitive state,depression,1940.0,,1.0000001192092896,0
It is suggested that by modifying the factor technique it may be possible to use additional information to check with the results from an analysis.,enchantment,depression,1940.0,,1.0,0
The fundamental factor theorem is developed in matrix form for the case of correlated factors.,delusion,depression,1940.0,,1.000000238418579,0
"The properties of the correlated factor system are discussed, and some effects of sampling error considered.",trauma,depression,1940.0,,1.0000001192092896,0
"The psychological meaning of correlated factors is discussed, and several mechanisms by which general factors may operate in the factorial system are indicated.",anxiety,depression,1940.0,,1.0,0
"The intercorrelations of thirty-seven variables, including the Minnesota battery of mechanical ability tests, the seven MacQuarrie tests of mechanical ability, O'Connor's Wiggly blocks, and the Stenquist picture-matching test, were analyzed by Thurstone's centroid method.",hallucinosis,depression,1940.0,,1.0,0
"Five factors, Perceptual, Verbal, Youth, Manual Agility, and Spatial, were taken out.",hypnosis,depression,1940.0,,1.000000238418579,0
Factors prominent in so-called mechanical ability tests are the Spatial and Perceptual ones with Mac-Quarrie's dotting test significantly high in the Manual Agility factor.,depression,depression,1940.0,,1.0,0
Each of the factors can be measured with group pencil-and-paper tests.,derision,depression,1940.0,,1.0,0
"The problem in multiple correlation work of nonsense results attributable to linear dependence of variables, which has been discussed by Ragnar Frisch in relation to economic data, is presented from the standpoint of its significance in psychological research.",hypnosis,depression,1940.0,,1.0000001192092896,0
It is shown that a symmetric correlation determinant with unity in the diagonal cells can vanish only when there is a first-order or partial correlation of unity between one pair of the variables.,morale,depression,1940.0,,1.0000001192092896,0
"On the basis of this result, it is argued that the problem should be expected to cause less difficulty in the field of psychology than in economics and that psychologists should be able to avoid the pitfall by bringing to bear their knowledge of the variables with which they are working.",mental health,depression,1940.0,,1.0,0
"The relations of abilities, as measured by Thurstone'sTests for Primary Mental Abilities, to activity preferences, as measured by Kuder'sPreference Record, are investigated for a population of 512 university freshmen.",irritation,depression,1940.0,,1.0,0
"Ability profiles for contrasted groups on each preference scale reveal relatively slight overlapping between the two sets of measures, although the apparent trends are reasonable.",nervousness,depression,1940.0,,1.0,0
The Pearson inter-correlation coefficients of all pairs of measures involved were determined.,elation,depression,1940.0,,0.9083477258682251,0
